~id,~label,healthCodeDescription:String
103.172.115.38,Claim_IP,
18.71.108.32,Claim_IP,
146.152.243.90,Claim_IP,
140.65.189.221,Claim_IP,
233.210.190.105,Claim_IP,
2.76.243.194,Claim_IP,
241.6.98.116,Claim_IP,
128.227.191.100,Claim_IP,
217.85.108.158,Claim_IP,
108.28.77.55,Claim_IP,
87.119.97.86,Claim_IP,
112.245.2.114,Claim_IP,
72.167.118.99,Claim_IP,
237.121.202.234,Claim_IP,
7.226.83.144,Claim_IP,
5.60.133.211,Claim_IP,
2.228.205.205,Claim_IP,
115.3.8.51,Claim_IP,
87.36.74.136,Claim_IP,
0.228.23.207,Claim_IP,
112.201.8.38,Claim_IP,
63.67.93.75,Claim_IP,
105.47.111.83,Claim_IP,
109.227.202.190,Claim_IP,
164.78.238.153,Claim_IP,
124.190.128.121,Claim_IP,
213.100.165.186,Claim_IP,
204.72.230.233,Claim_IP,
147.240.97.121,Claim_IP,
153.140.108.74,Claim_IP,
165.140.31.107,Claim_IP,
236.133.146.143,Claim_IP,
110.50.235.89,Claim_IP,
103.245.18.176,Claim_IP,
59.156.172.199,Claim_IP,
98.207.119.132,Claim_IP,
81.81.226.169,Claim_IP,
249.93.211.13,Claim_IP,
181.123.85.164,Claim_IP,
73.170.53.21,Claim_IP,
81.144.74.124,Claim_IP,
27.122.55.249,Claim_IP,
45.196.12.129,Claim_IP,
187.35.168.22,Claim_IP,
242.16.194.71,Claim_IP,
150.254.138.195,Claim_IP,
159.11.243.6,Claim_IP,
50.130.74.6,Claim_IP,
32.56.202.148,Claim_IP,
186.68.22.252,Claim_IP,
167.72.140.56,Claim_IP,
244.65.91.50,Claim_IP,
1.88.174.183,Claim_IP,
98.184.228.125,Claim_IP,
155.152.33.52,Claim_IP,
152.225.19.167,Claim_IP,
109.175.121.201,Claim_IP,
44.193.90.45,Claim_IP,
120.39.126.177,Claim_IP,
238.68.232.52,Claim_IP,
88.78.188.194,Claim_IP,
225.214.76.4,Claim_IP,
116.202.8.103,Claim_IP,
64.186.67.129,Claim_IP,
50.96.244.208,Claim_IP,
227.97.44.19,Claim_IP,
237.88.178.15,Claim_IP,
117.191.53.117,Claim_IP,
192.178.236.147,Claim_IP,
40.106.192.207,Claim_IP,
189.193.187.163,Claim_IP,
151.5.163.188,Claim_IP,
193.243.228.216,Claim_IP,
5.37.93.136,Claim_IP,
2.131.203.207,Claim_IP,
77.146.81.108,Claim_IP,
65.215.25.226,Claim_IP,
206.74.204.191,Claim_IP,
38.251.173.2,Claim_IP,
184.210.70.253,Claim_IP,
252.194.46.22,Claim_IP,
60.242.193.118,Claim_IP,
179.83.62.212,Claim_IP,
42.61.49.224,Claim_IP,
28.22.161.75,Claim_IP,
85.70.135.67,Claim_IP,
190.244.8.144,Claim_IP,
244.17.3.84,Claim_IP,
169.75.11.221,Claim_IP,
48.88.180.177,Claim_IP,
53.7.200.176,Claim_IP,
44.100.16.203,Claim_IP,
233.207.168.193,Claim_IP,
87.34.215.226,Claim_IP,
164.83.244.136,Claim_IP,
81.196.198.130,Claim_IP,
116.110.214.75,Claim_IP,
233.129.3.43,Claim_IP,
229.50.137.52,Claim_IP,
47.59.4.164,Claim_IP,
24.80.205.172,Claim_IP,
33.179.167.226,Claim_IP,
217.225.17.35,Claim_IP,
13.199.124.127,Claim_IP,
172.242.110.105,Claim_IP,
230.173.151.58,Claim_IP,
60.85.9.167,Claim_IP,
82.130.239.195,Claim_IP,
214.129.96.26,Claim_IP,
115.193.45.192,Claim_IP,
106.191.219.198,Claim_IP,
52.52.251.192,Claim_IP,
15.102.49.159,Claim_IP,
114.25.112.111,Claim_IP,
16.239.47.193,Claim_IP,
24.170.85.197,Claim_IP,
243.191.242.109,Claim_IP,
17.111.90.36,Claim_IP,
155.234.162.78,Claim_IP,
0.140.122.216,Claim_IP,
120.90.147.135,Claim_IP,
28.195.195.183,Claim_IP,
41.97.10.209,Claim_IP,
104.67.163.37,Claim_IP,
137.157.234.54,Claim_IP,
17.107.60.3,Claim_IP,
158.244.250.210,Claim_IP,
60.211.19.54,Claim_IP,
99.189.45.219,Claim_IP,
189.7.58.36,Claim_IP,
49.89.13.194,Claim_IP,
238.22.237.125,Claim_IP,
95.25.74.115,Claim_IP,
131.34.4.127,Claim_IP,
187.191.124.196,Claim_IP,
192.60.34.227,Claim_IP,
137.92.89.38,Claim_IP,
124.92.173.253,Claim_IP,
164.244.100.62,Claim_IP,
71.97.94.106,Claim_IP,
23.120.135.184,Claim_IP,
67.146.213.76,Claim_IP,
93.195.134.24,Claim_IP,
194.56.237.201,Claim_IP,
200.112.63.41,Claim_IP,
204.54.218.27,Claim_IP,
229.244.65.96,Claim_IP,
155.40.46.195,Claim_IP,
1.65.192.219,Claim_IP,
182.132.99.201,Claim_IP,
11.245.114.132,Claim_IP,
38.217.130.84,Claim_IP,
239.105.63.112,Claim_IP,
210.248.77.182,Claim_IP,
85.123.48.92,Claim_IP,
18.222.168.139,Claim_IP,
25.121.238.115,Claim_IP,
51.2.126.223,Claim_IP,
99.193.73.118,Claim_IP,
97.143.113.84,Claim_IP,
86.167.68.42,Claim_IP,
236.141.63.25,Claim_IP,
144.206.89.177,Claim_IP,
193.204.121.69,Claim_IP,
159.85.66.42,Claim_IP,
248.249.49.134,Claim_IP,
255.110.255.217,Claim_IP,
252.200.166.160,Claim_IP,
73.27.110.250,Claim_IP,
28.121.189.112,Claim_IP,
142.137.203.229,Claim_IP,
149.4.168.183,Claim_IP,
82.2.106.236,Claim_IP,
33.104.27.17,Claim_IP,
134.17.128.171,Claim_IP,
29.30.163.118,Claim_IP,
151.173.78.39,Claim_IP,
83.138.206.81,Claim_IP,
182.255.165.61,Claim_IP,
89.252.76.48,Claim_IP,
19.49.23.221,Claim_IP,
1.183.158.209,Claim_IP,
163.234.218.190,Claim_IP,
81.56.100.42,Claim_IP,
22.141.189.48,Claim_IP,
40.11.240.214,Claim_IP,
119.212.178.8,Claim_IP,
228.83.114.170,Claim_IP,
170.71.127.18,Claim_IP,
82.6.122.202,Claim_IP,
135.105.144.5,Claim_IP,
82.160.99.217,Claim_IP,
234.145.134.57,Claim_IP,
65.94.238.203,Claim_IP,
152.213.70.51,Claim_IP,
156.120.151.101,Claim_IP,
39.140.41.156,Claim_IP,
32.246.76.184,Claim_IP,
132.110.77.229,Claim_IP,
107.146.70.63,Claim_IP,
49.7.55.152,Claim_IP,
130.172.10.123,Claim_IP,
78.217.165.203,Claim_IP,
154.163.153.91,Claim_IP,
62.4.162.168,Claim_IP,
73.251.209.34,Claim_IP,
135.117.228.104,Claim_IP,
102.240.80.78,Claim_IP,
1.205.249.153,Claim_IP,
83.1.193.41,Claim_IP,
237.221.137.192,Claim_IP,
34.132.147.213,Claim_IP,
233.66.212.147,Claim_IP,
72.19.40.54,Claim_IP,
12.60.152.193,Claim_IP,
152.194.33.100,Claim_IP,
231.199.52.58,Claim_IP,
69.24.121.111,Claim_IP,
37.223.224.91,Claim_IP,
9.181.214.83,Claim_IP,
11.57.199.21,Claim_IP,
177.86.146.24,Claim_IP,
193.37.181.187,Claim_IP,
94-DD-08-39-41-9A,Claim_Device,
32-B8-AE-4C-2C-F9,Claim_Device,
26-AA-95-21-A5-A6,Claim_Device,
DA-31-85-3A-DA-80,Claim_Device,
6D-02-A6-F6-6E-1E,Claim_Device,
5B-8D-D6-1E-ED-EA,Claim_Device,
87-F4-35-82-E6-DB,Claim_Device,
A5-0E-93-D7-D8-56,Claim_Device,
3E-05-AC-93-E3-94,Claim_Device,
AC-0A-74-E5-86-C5,Claim_Device,
BB-5F-DA-FC-85-41,Claim_Device,
CA-EA-9B-8E-BC-1A,Claim_Device,
1B-1E-1E-C4-B5-12,Claim_Device,
A5-12-40-F9-BB-9F,Claim_Device,
EF-46-0B-0A-27-F0,Claim_Device,
54-DC-5C-4F-20-E7,Claim_Device,
A0-0C-E2-47-6F-FB,Claim_Device,
66-74-C1-00-3B-71,Claim_Device,
F4-54-B7-E8-05-9A,Claim_Device,
F9-0D-A0-AA-7B-EB,Claim_Device,
AB-72-CB-9C-AF-FD,Claim_Device,
40-DB-E5-18-A6-39,Claim_Device,
F6-19-3E-75-B5-07,Claim_Device,
FD-D6-EB-CA-C8-14,Claim_Device,
51-36-2D-2D-7A-42,Claim_Device,
3E-BC-17-89-98-A1,Claim_Device,
33-B1-71-56-BD-06,Claim_Device,
9A-D1-4B-B6-5D-4E,Claim_Device,
A4-DF-41-0D-D4-06,Claim_Device,
56-9C-96-E7-1F-8C,Claim_Device,
B5-25-08-53-EE-3A,Claim_Device,
6C-99-AA-E9-31-88,Claim_Device,
07-8F-A6-7E-8B-B6,Claim_Device,
C2-BA-CD-B7-AA-42,Claim_Device,
4A-74-24-81-FE-5B,Claim_Device,
38-3B-62-0F-AF-98,Claim_Device,
AA-6A-8F-B5-6D-A6,Claim_Device,
82-94-C4-89-AA-BE,Claim_Device,
5B-08-B5-E2-8F-F5,Claim_Device,
53-C6-6E-CC-1D-54,Claim_Device,
1D-EB-45-00-7B-53,Claim_Device,
8D-1D-E4-C6-24-81,Claim_Device,
22-E3-28-BD-48-7A,Claim_Device,
29-23-CE-5D-9F-48,Claim_Device,
1E-98-3C-C7-73-4E,Claim_Device,
6B-BD-4D-39-F1-13,Claim_Device,
A3-45-85-D8-9F-BA,Claim_Device,
39-96-5F-0B-2B-01,Claim_Device,
05-5F-43-13-96-8E,Claim_Device,
7D-5A-73-64-9F-93,Claim_Device,
2D-66-58-77-66-53,Claim_Device,
12-36-15-1A-C5-82,Claim_Device,
E6-7A-E0-20-36-74,Claim_Device,
25-3C-2B-C7-A2-62,Claim_Device,
09-AF-5D-59-E7-FB,Claim_Device,
54-C6-77-11-31-54,Claim_Device,
74-98-82-A5-00-CE,Claim_Device,
C5-FF-C2-5A-F2-03,Claim_Device,
CC-8A-0E-84-83-A8,Claim_Device,
30-9D-D2-86-C6-BE,Claim_Device,
82-31-D4-8E-8E-3F,Claim_Device,
99-D0-30-6C-AD-DA,Claim_Device,
C4-AB-5C-95-B8-1B,Claim_Device,
9B-E2-AF-F6-78-71,Claim_Device,
D5-A4-E2-6E-15-72,Claim_Device,
13-98-C8-9E-F8-DB,Claim_Device,
72-01-A5-77-78-D1,Claim_Device,
0F-46-55-EF-E8-54,Claim_Device,
D4-15-0A-2A-3C-F7,Claim_Device,
9C-E6-3C-1C-02-87,Claim_Device,
8F-28-4B-FF-12-09,Claim_Device,
DC-8A-33-50-67-D5,Claim_Device,
2B-80-04-7C-63-08,Claim_Device,
D5-0E-35-9A-D3-8D,Claim_Device,
0F-CA-84-D0-2D-97,Claim_Device,
0D-F7-22-3A-DF-02,Claim_Device,
52-E4-2E-A9-EF-E6,Claim_Device,
44-1B-12-90-F1-12,Claim_Device,
8D-02-53-F5-59-56,Claim_Device,
97-85-E9-05-71-37,Claim_Device,
AF-4F-26-21-96-2E,Claim_Device,
77-B5-FF-DD-66-C2,Claim_Device,
DD-53-4B-C6-F9-C0,Claim_Device,
08-39-88-7E-4B-E2,Claim_Device,
1A-50-A8-AC-01-0B,Claim_Device,
63-E9-AF-F6-29-3E,Claim_Device,
1D-A4-A4-A5-78-42,Claim_Device,
E7-37-44-B5-90-96,Claim_Device,
2A-55-03-3F-5F-42,Claim_Device,
2F-81-BF-03-5E-B4,Claim_Device,
E7-C2-00-B2-90-03,Claim_Device,
3C-3E-A4-ED-EA-32,Claim_Device,
75-6B-FE-2D-46-3A,Claim_Device,
C6-49-11-85-72-83,Claim_Device,
A6-D1-0C-2B-EE-3F,Claim_Device,
DD-C5-63-39-B8-E9,Claim_Device,
07-87-B8-A9-98-C3,Claim_Device,
50-F9-EF-45-10-C6,Claim_Device,
58-EF-4A-DA-9B-B1,Claim_Device,
A2-73-7F-3E-0B-8F,Claim_Device,
8F-9C-4A-D8-90-0B,Claim_Device,
DF-9F-D9-FD-D9-16,Claim_Device,
17-CA-60-1D-02-B8,Claim_Device,
2B-D9-B3-3C-AD-FE,Claim_Device,
33-7A-88-6B-6A-27,Claim_Device,
65-D4-3C-38-58-B5,Claim_Device,
69-B0-53-51-D1-90,Claim_Device,
52-02-7E-51-75-BE,Claim_Device,
04-AF-ED-E6-03-C5,Claim_Device,
F7-EC-B3-64-65-80,Claim_Device,
5A-9B-79-ED-3E-78,Claim_Device,
6E-17-13-93-32-F4,Claim_Device,
0F-70-53-AB-36-69,Claim_Device,
F4-F6-6F-B3-34-8F,Claim_Device,
8A-8F-99-48-51-1E,Claim_Device,
F1-49-94-1A-4C-A3,Claim_Device,
B2-6B-3D-1B-62-AA,Claim_Device,
10-99-80-3C-C8-F9,Claim_Device,
2F-25-45-10-D7-EB,Claim_Device,
B9-95-E8-5C-24-DA,Claim_Device,
C4-8A-CF-0F-33-BE,Claim_Device,
B9-9F-53-17-D1-34,Claim_Device,
32-C4-66-2E-5A-02,Claim_Device,
22-1F-58-6B-81-09,Claim_Device,
AE-D1-46-08-F5-03,Claim_Device,
FD-2E-CB-4F-15-D2,Claim_Device,
BA-15-CB-B5-54-9B,Claim_Device,
2E-2D-17-77-82-96,Claim_Device,
19-D1-C6-9F-D9-85,Claim_Device,
1C-D8-F6-E7-50-8B,Claim_Device,
DE-D8-92-BA-22-8E,Claim_Device,
16-3E-A3-CC-DF-90,Claim_Device,
BC-54-10-92-0C-FF,Claim_Device,
0E-AF-0B-AD-16-8B,Claim_Device,
BD-8F-0A-77-1B-1D,Claim_Device,
FE-07-4E-74-81-B8,Claim_Device,
8D-C6-43-13-D8-47,Claim_Device,
81-DB-EE-FF-27-05,Claim_Device,
87-A6-B7-A1-FD-A6,Claim_Device,
22-2E-22-6E-CF-04,Claim_Device,
9E-1F-04-A7-B5-F2,Claim_Device,
3F-D4-00-6D-53-65,Claim_Device,
75-0E-F2-13-C6-6D,Claim_Device,
DA-A4-1D-BB-E3-C1,Claim_Device,
81-D7-8E-B4-E7-39,Claim_Device,
08-F5-9E-CE-D4-79,Claim_Device,
40-D6-60-D5-37-AD,Claim_Device,
32-31-AF-D3-BA-B8,Claim_Device,
2D-00-BC-F1-B6-61,Claim_Device,
32-6B-53-F5-EE-48,Claim_Device,
82-A4-8B-FE-AF-33,Claim_Device,
C4-57-1E-E2-B6-3B,Claim_Device,
A3-44-80-7C-40-1C,Claim_Device,
70-71-EE-F6-0F-85,Claim_Device,
1E-1F-C9-DC-93-B3,Claim_Device,
7F-54-05-62-42-33,Claim_Device,
8B-AB-5F-AA-D6-7D,Claim_Device,
B5-51-12-2D-77-7D,Claim_Device,
C8-C7-1F-4E-6B-C1,Claim_Device,
7D-3D-9B-35-76-93,Claim_Device,
3F-7C-89-C6-EB-47,Claim_Device,
40-FB-E6-5B-58-23,Claim_Device,
09-42-32-56-54-C5,Claim_Device,
10-85-72-CD-5B-D3,Claim_Device,
EA-A5-3F-7D-B0-5D,Claim_Device,
A6-14-5B-59-BD-7C,Claim_Device,
9A-88-31-12-FA-7A,Claim_Device,
F9-BE-21-0F-68-41,Claim_Device,
83-3A-18-9D-87-A6,Claim_Device,
13-28-7A-02-A9-A7,Claim_Device,
88-27-21-73-0B-A8,Claim_Device,
E7-FB-5E-0F-E0-FA,Claim_Device,
94-EB-EC-48-69-2B,Claim_Device,
76-B6-A6-14-88-63,Claim_Device,
C3-72-2F-6D-4F-DD,Claim_Device,
0D-F0-76-53-F7-C7,Claim_Device,
97-03-A7-1C-B3-2E,Claim_Device,
2B-33-60-5C-57-E6,Claim_Device,
CB-C6-A6-CB-46-66,Claim_Device,
7D-A7-C4-DF-7D-C1,Claim_Device,
16-0A-EA-1C-7B-2E,Claim_Device,
08-14-31-FD-4A-82,Claim_Device,
23-C4-93-59-5E-A2,Claim_Device,
0B-4B-D4-BE-46-1C,Claim_Device,
97-60-92-4D-D3-38,Claim_Device,
0D-34-63-E6-AB-65,Claim_Device,
A2-6B-2D-BF-F7-7E,Claim_Device,
8B-24-CB-A1-1B-34,Claim_Device,
0F-95-70-C9-DB-BA,Claim_Device,
72-1C-39-35-09-26,Claim_Device,
E4-AA-5C-FD-01-9E,Claim_Device,
74-BE-C0-72-92-98,Claim_Device,
61-10-A2-92-F8-52,Claim_Device,
47-DB-5E-44-7F-0A,Claim_Device,
46-39-2D-0D-63-87,Claim_Device,
D4-71-13-BF-25-AB,Claim_Device,
CB-A7-30-88-50-EE,Claim_Device,
51-12-1D-3F-5A-0E,Claim_Device,
12-7F-45-0A-16-91,Claim_Device,
D2-40-1C-C7-D2-ED,Claim_Device,
09-03-41-C7-05-D5,Claim_Device,
2A-C2-32-29-B4-D5,Claim_Device,
38-25-49-50-22-CE,Claim_Device,
07-FF-D6-38-AA-05,Claim_Device,
76-3B-CC-B8-BE-F0,Claim_Device,
BF-CF-D1-1D-6B-51,Claim_Device,
ED-58-A9-CF-48-12,Claim_Device,
8B-92-B0-E1-72-54,Claim_Device,
93-1A-B2-20-AA-F4,Claim_Device,
62-87-0E-7B-76-5C,Claim_Device,
E2-E9-00-2A-9A-5A,Claim_Device,
2B-DA-CD-C2-15-65,Claim_Device,
A8-2F-DF-B5-44-BF,Claim_Device,
8A-AA-FE-BA-1F-62,Claim_Device,
48-AE-22-FD-0B-41,Claim_Device,
6F-33-CC-9E-85-C0,Claim_Device,
D6-0E-38-2C-C5-9B,Claim_Device,
6D-3A-97-7A-26-7A,Claim_Device,
D4-73-B6-F9-D0-7E,Claim_Device,
23-B0-C4-5B-EC-14,Claim_Device,
21-FE-EC-94-4B-51,Claim_Device,
AB-C7-96-80-E5-6D,Claim_Device,
38-E4-61-19-E5-60,Claim_Device,
0B-7A-64-55-4A-86,Claim_Device,
F8-D9-DC-8B-F0-8E,Claim_Device,
13-CB-54-0D-DB-1F,Claim_Device,
B7-B5-C5-18-95-8D,Claim_Device,
3F-A7-B6-A7-C5-38,Claim_Device,
DC-6B-93-39-03-B6,Claim_Device,
8F-5D-4C-3D-79-E5,Claim_Device,
A3-61-F0-44-43-FA,Claim_Device,
DE-AC-48-73-37-41,Claim_Device,
11-0E-43-1E-5C-8F,Claim_Device,
C7-E4-8B-81-A7-1D,Claim_Device,
AC-97-A5-F4-3B-EE,Claim_Device,
E6-E4-7C-C7-23-45,Claim_Device,
EE-63-DB-6F-45-AE,Claim_Device,
D0-BE-58-F5-7C-15,Claim_Device,
C6-1E-95-D7-20-C7,Claim_Device,
8D-10-3A-84-AF-34,Claim_Device,
86-ED-8C-33-7E-F5,Claim_Device,
51-51-AD-7D-9A-E5,Claim_Device,
BB-5F-BD-62-C8-98,Claim_Device,
A8-70-4F-C2-07-B6,Claim_Device,
39-22-09-05-FC-48,Claim_Device,
E7-EA-43-6F-0D-81,Claim_Device,
3C-9A-AC-1F-5D-63,Claim_Device,
B8-9F-32-9F-7A-AA,Claim_Device,
BE-E0-28-9D-DF-21,Claim_Device,
5F-98-A8-30-DD-B1,Claim_Device,
9C-CF-22-D7-BA-9D,Claim_Device,
BC-D4-D4-28-03-2A,Claim_Device,
F8-C2-75-F2-57-28,Claim_Device,
AF-C5-5F-8A-9D-C2,Claim_Device,
CB-2D-76-CA-17-68,Claim_Device,
B7-3C-85-A4-94-0C,Claim_Device,
33-C4-A9-6C-08-A9,Claim_Device,
B3-72-C5-73-5D-E0,Claim_Device,
41-81-E2-19-CF-01,Claim_Device,
58-19-00-6D-1F-7D,Claim_Device,
09-F0-14-38-B8-AE,Claim_Device,
58-E9-6A-4B-11-AB,Claim_Device,
74-5F-75-C9-2C-13,Claim_Device,
60-DF-0D-B2-2C-E5,Claim_Device,
26-EE-36-4E-86-4F,Claim_Device,
E2-FD-C9-0D-F6-CD,Claim_Device,
AD-18-CD-DD-D8-AE,Claim_Device,
9D-EB-DC-FA-6B-52,Claim_Device,
FF-97-58-AE-3C-E5,Claim_Device,
68-F9-D6-2D-B4-76,Claim_Device,
09-1B-EA-00-E4-D5,Claim_Device,
96-2B-B1-47-1C-FB,Claim_Device,
9B-D2-C0-8C-FD-06,Claim_Device,
B5-B5-F0-AB-AD-DC,Claim_Device,
ED-14-AC-6C-E9-A0,Claim_Device,
55-0F-55-E0-7A-6C,Claim_Device,
77-00-E1-53-27-6A,Claim_Device,
EC-F8-36-42-E1-15,Claim_Device,
29-84-8D-63-E0-5B,Claim_Device,
C9-F3-5B-44-E3-CC,Claim_Device,
52-48-6A-00-E8-62,Claim_Device,
F6-ED-94-F1-83-90,Claim_Device,
E7-F5-56-F5-FC-60,Claim_Device,
C4-D1-86-FF-63-3A,Claim_Device,
A3-43-29-AB-5C-7F,Claim_Device,
76-D8-53-ED-38-14,Claim_Device,
18-7A-1F-C0-81-40,Claim_Device,
C2-90-11-F6-6C-A0,Claim_Device,
5A-12-69-7D-AA-BA,Claim_Device,
12-AB-DE-29-52-6A,Claim_Device,
91-55-78-B9-4F-D0,Claim_Device,
59-FD-26-91-73-4F,Claim_Device,
38-CF-DD-ED-49-4B,Claim_Device,
7A-6F-D7-C8-46-60,Claim_Device,
26-3C-94-59-05-20,Claim_Device,
22-13-56-B0-3C-68,Claim_Device,
61-0F-1B-18-CB-B4,Claim_Device,
81-44-80-61-63-96,Claim_Device,
BC-C8-9B-77-06-12,Claim_Device,
50-EF-04-2C-FB-D1,Claim_Device,
4A-DC-0F-5A-A1-AF,Claim_Device,
79-32-98-D7-3D-80,Claim_Device,
1D-AE-6F-73-59-EC,Claim_Device,
BB-1C-88-D8-C2-6E,Claim_Device,
2C-FE-25-04-1D-CB,Claim_Device,
F1-47-F1-5C-7D-5D,Claim_Device,
1F-61-F9-76-A3-4E,Claim_Device,
BB-CF-9F-8E-E2-2D,Claim_Device,
CB-3A-3D-68-C3-55,Claim_Device,
4C-57-18-E9-AB-84,Claim_Device,
89-2D-EF-F4-CE-6D,Claim_Device,
07-E5-C0-37-B6-E7,Claim_Device,
FC-A9-96-79-E2-DB,Claim_Device,
4F-66-A1-B3-BA-36,Claim_Device,
28-EA-BD-D6-85-0D,Claim_Device,
77-91-F9-DB-0E-AC,Claim_Device,
A1-FE-2E-A1-CF-EC,Claim_Device,
52-6D-34-9E-14-B2,Claim_Device,
69-8F-AA-5A-F1-92,Claim_Device,
9D-28-81-D0-C1-B8,Claim_Device,
97-74-B1-F6-5E-6C,Claim_Device,
2E-E3-86-4A-2F-34,Claim_Device,
05-9E-46-D4-C9-A9,Claim_Device,
CE-D3-A9-D3-2F-C0,Claim_Device,
4C-32-7A-78-9C-C5,Claim_Device,
E3-95-06-0B-27-F8,Claim_Device,
4C-E8-83-DC-DC-14,Claim_Device,
83-B1-69-9A-99-7F,Claim_Device,
E4-B5-6E-6E-C7-A9,Claim_Device,
21-E9-7D-FB-B2-9D,Claim_Device,
2C-29-6A-57-25-1F,Claim_Device,
44-85-1B-31-B2-D9,Claim_Device,
C0-2D-89-8D-53-B2,Claim_Device,
9A-51-73-90-60-A8,Claim_Device,
2C-CA-9A-B5-17-14,Claim_Device,
7A-5F-E1-58-D2-F4,Claim_Device,
AF-90-4F-C8-46-7D,Claim_Device,
0D-A2-CA-45-3A-C4,Claim_Device,
AF-33-44-74-71-60,Claim_Device,
47-4B-CD-3C-A3-84,Claim_Device,
30-E9-64-78-32-D2,Claim_Device,
ED-46-E9-9B-68-48,Claim_Device,
12-1A-FC-38-0E-E1,Claim_Device,
5C-43-C3-86-14-AE,Claim_Device,
69-10-F9-0B-A6-FC,Claim_Device,
14-F0-00-29-A5-54,Claim_Device,
E3-67-0A-B6-85-98,Claim_Device,
FA-18-F4-E2-9F-72,Claim_Device,
36-3D-30-E8-2C-B2,Claim_Device,
88-DF-04-27-CD-6E,Claim_Device,
8D-E7-28-7D-33-E6,Claim_Device,
7C-E7-FE-D3-16-8F,Claim_Device,
4D-2C-BC-90-8A-24,Claim_Device,
C0-7D-ED-02-87-40,Claim_Device,
14-78-82-88-61-2F,Claim_Device,
3C-43-57-3B-41-FB,Claim_Device,
DD-1C-CA-C5-02-74,Claim_Device,
00-98-58-C5-16-6D,Claim_Device,
F1-8A-15-79-ED-B9,Claim_Device,
D5-0A-D1-8D-5D-D4,Claim_Device,
B3-8E-4C-96-7F-98,Claim_Device,
A8-65-17-DC-59-84,Claim_Device,
5C-F2-CB-F0-DA-19,Claim_Device,
37-05-32-A6-69-8E,Claim_Device,
2C-5F-C3-64-67-8E,Claim_Device,
A0-97-40-03-63-74,Claim_Device,
26-6D-56-D7-DE-E9,Claim_Device,
35-55-08-81-29-33,Claim_Device,
DB-BA-D0-CC-C6-55,Claim_Device,
32-26-B0-48-2E-BC,Claim_Device,
AA-59-13-09-4D-80,Claim_Device,
ED-CD-70-77-AF-C8,Claim_Device,
13-30-3F-6F-DF-0A,Claim_Device,
0F-36-9E-A0-91-08,Claim_Device,
34-4A-96-45-7B-B1,Claim_Device,
A7-88-7F-90-26-AC,Claim_Device,
47-22-39-D9-D0-94,Claim_Device,
90-40-2A-F5-B4-C0,Claim_Device,
32-1D-6F-49-3A-49,Claim_Device,
3E-E4-90-CE-0F-4B,Claim_Device,
AD-47-D9-F2-34-56,Claim_Device,
57-33-D2-4A-26-08,Claim_Device,
01-C4-5D-EC-6B-9C,Claim_Device,
F3-B5-AF-F2-68-E8,Claim_Device,
3F-C7-01-DB-08-20,Claim_Device,
06-9D-AE-FB-44-1D,Claim_Device,
15-C9-73-05-4D-F1,Claim_Device,
4D-BA-7E-86-EA-41,Claim_Device,
20-AE-19-61-42-E0,Claim_Device,
A7-3B-C3-1B-80-DD,Claim_Device,
A8-86-E0-E5-9C-29,Claim_Device,
5D-19-23-15-27-BE,Claim_Device,
8A-27-BB-7B-40-DA,Claim_Device,
EF-0C-B6-31-AC-4B,Claim_Device,
0F-9A-B4-C3-79-05,Claim_Device,
61-8D-70-1C-36-4A,Claim_Device,
86-3B-79-CE-F0-DD,Claim_Device,
05-98-AA-14-04-4E,Claim_Device,
B1-70-18-E3-7E-6A,Claim_Device,
32-27-62-F5-F1-B4,Claim_Device,
A9-C8-8A-7E-B3-72,Claim_Device,
68-D5-66-0B-E2-07,Claim_Device,
75-3B-0F-0C-0A-53,Claim_Device,
A3-87-27-CE-85-F5,Claim_Device,
51-39-BA-BC-29-FC,Claim_Device,
F2-4A-D8-3B-48-29,Claim_Device,
70-01-6A-96-12-B4,Claim_Device,
45-99-A1-BD-83-03,Claim_Device,
E4-2E-3B-1D-2A-11,Claim_Device,
EB-53-2C-F9-3E-BD,Claim_Device,
9A-9B-41-F3-0B-04,Claim_Device,
EA-5A-51-AA-5D-82,Claim_Device,
26-86-BB-56-C3-93,Claim_Device,
6C-4A-F8-BB-FD-44,Claim_Device,
1F-56-CE-CA-D5-56,Claim_Device,
5E-97-63-28-5B-7F,Claim_Device,
B3-55-5B-61-07-41,Claim_Device,
E4-18-11-21-9B-04,Claim_Device,
8A-A3-68-BE-2D-F8,Claim_Device,
76-E1-51-EB-B4-36,Claim_Device,
DC-55-BC-41-94-3C,Claim_Device,
66-6B-31-41-02-F6,Claim_Device,
55-A8-16-46-1A-C8,Claim_Device,
74-21-AC-CB-A1-27,Claim_Device,
41-FA-5A-61-0C-C5,Claim_Device,
02-71-B2-7A-37-CB,Claim_Device,
C7-74-78-A9-BC-C8,Claim_Device,
97-01-EF-02-77-FE,Claim_Device,
14-FB-58-77-AB-BB,Claim_Device,
54-B2-38-78-AF-D0,Claim_Device,
81-B0-D4-39-31-AB,Claim_Device,
5B-22-B0-7A-6C-19,Claim_Device,
91-B7-B3-55-0E-B1,Claim_Device,
7E-4E-D0-AB-7E-E1,Claim_Device,
89-50-1F-AF-C7-74,Claim_Device,
B0-49-0A-FF-A7-F1,Claim_Device,
97-31-3B-D1-FD-0F,Claim_Device,
67-F1-A9-AD-AE-10,Claim_Device,
78-84-FC-32-B8-FB,Claim_Device,
A3-EA-EC-4F-7D-54,Claim_Device,
